borrower_id,age,employment_status,monthly_income,credit_score,loan_amount,interest_rate,loan_tenure_months,days_past_due,number_of_missed_payments,contact_response_rate,prior_collection_attempts,preferred_contact_channel,region,customer_tenure,emi_amount,last_payment_amount,outstanding_balance,repayment_status,recovered
BRW-03196,28,Unemployed,55455.76,788,231366.87,11.88,60,5,0,0.13,10,SMS,East,101,5132.61,1392.87,105673.31,Late,0
BRW-03197,39,Unemployed,50878.22,802,430403.87,7.93,24,68,8,0.17,0,SMS,West,61,19452.26,8963.41,305249.44,Late,1
BRW-03198,62,Self-Employed,29481.03,349,291619.49,13.87,60,11,10,0.53,0,WhatsApp,East,115,6765.84,5253.17,101229.36,Late,0
BRW-03199,21,Unemployed,54760.01,386,313181.69,15.91,48,147,0,0.35,4,SMS,East,75,8861.23,4365.7,180104.85,Defaulted,1
BRW-03200,49,Employed,51388.66,602,467755.28,23.11,12,109,0,0.63,6,SMS,West,12,44029.53,38547.52,417451.7,Defaulted,1
BRW-03201,65,Employed,28940.0,300,90661.79,16.12,60,21,7,0.25,10,Phone,East,49,2210.5,1725.8,17852.48,Late,0
BRW-03202,55,Employed,33235.19,680,276081.87,20.39,24,130,0,0.12,7,WhatsApp,East,111,14104.06,11293.7,238038.97,Defaulted,1
BRW-03203,60,Employed,55327.44,661,38487.91,11.92,24,2,7,0.67,6,SMS,East,28,1810.32,912.97,31163.41,Late,1
BRW-03204,34,Employed,41482.39,680,185873.27,10.03,36,47,2,0.4,3,Phone,South,119,6000.23,396.95,177358.56,Late,1
BRW-03205,55,Retired,68837.21,461,82568.26,20.88,48,162,3,0.49,10,Phone,West,90,2551.46,2672.01,46436.32,Defaulted,1
BRW-03206,65,Employed,52516.94,318,102039.62,11.58,12,115,1,0.15,6,WhatsApp,North,34,9046.06,803.54,35450.59,Defaulted,0
BRW-03207,40,Employed,37700.53,542,468049.41,21.88,12,26,12,0.49,5,Email,East,56,43779.77,24378.39,195546.09,Late,0
BRW-03208,33,Self-Employed,44846.92,428,309234.44,10.3,36,12,5,0.21,7,Email,South,65,10021.74,3631.16,208989.42,Late,0
BRW-03209,58,Employed,45950.75,475,447157.49,21.55,12,14,6,0.53,8,WhatsApp,South,6,41754.65,14847.83,101377.68,Late,0
BRW-03210,28,Employed,34074.15,708,227324.89,20.25,24,43,9,0.09,0,Email,South,33,11597.66,3153.97,94681.1,Late,0
BRW-03211,63,Employed,31311.18,383,302845.24,17.59,6,54,2,0.22,1,SMS,West,47,53095.14,17308.13,228281.62,Late,1
BRW-03212,40,Employed,55520.85,675,25726.31,21.53,24,1,8,0.5,7,SMS,West,24,1328.67,1523.2,15856.99,Late,0
BRW-03213,53,Employed,57679.1,521,240056.09,12.96,60,31,2,0.39,6,WhatsApp,Central,34,5457.1,6365.51,37563.27,Late,1
BRW-03214,46,Unemployed,54056.72,624,286387.77,10.24,6,105,6,0.04,6,Email,East,72,49166.96,33684.75,156702.47,Defaulted,1
BRW-03215,59,Self-Employed,67729.77,750,18221.08,10.09,12,35,3,0.22,2,SMS,North,16,1602.69,1009.03,10418.73,Late,1
BRW-03216,41,Employed,36873.4,715,396849.7,11.96,48,11,4,0.39,6,Email,North,80,10442.78,606.08,289988.24,Late,1
BRW-03217,62,Employed,70114.06,744,154757.26,14.86,6,182,11,0.46,3,Phone,Central,16,26922.25,25966.04,16959.78,Defaulted,1
BRW-03218,63,Employed,31486.18,624,231718.67,21.95,24,18,8,0.15,9,Phone,North,116,12015.42,2459.1,112513.97,Late,1
BRW-03219,61,Unemployed,29809.72,822,272458.84,8.98,24,95,2,0.09,9,WhatsApp,East,115,12444.71,2129.29,244655.7,Defaulted,0
BRW-03220,29,Employed,18600.62,465,496176.61,22.6,60,12,2,0.12,1,Phone,North,98,13873.66,7060.1,60847.95,Late,1
BRW-03221,44,Employed,38313.07,537,58600.23,22.77,24,32,8,0.09,0,Phone,East,84,3062.4,1277.17,41323.08,Late,1
BRW-03222,57,Unemployed,37444.16,312,282086.99,19.5,60,40,8,0.52,7,Email,West,14,7395.32,857.59,84869.8,Late,0
BRW-03223,61,Employed,52889.06,556,269991.13,22.35,24,41,12,0.2,4,Phone,West,59,14053.35,2494.77,121155.0,Late,1
BRW-03224,37,Employed,48658.36,813,43765.75,20.2,36,43,3,0.33,9,WhatsApp,East,62,1630.96,1942.15,39201.0,Late,0
BRW-03225,44,Employed,27105.4,509,320629.8,16.22,12,15,0,0.26,3,Phone,East,90,29124.41,25681.64,136676.43,Late,1
BRW-03226,41,Retired,39109.11,783,150558.67,17.41,48,43,0,0.18,8,SMS,West,66,4376.38,3143.42,88966.04,Late,1
BRW-03227,59,Unemployed,39428.07,664,60846.3,17.87,60,39,11,0.16,4,WhatsApp,East,19,1540.8,561.37,10993.55,Late,0
BRW-03228,61,Self-Employed,18360.27,524,97534.55,9.59,36,14,8,0.47,9,WhatsApp,Central,61,3128.42,1608.41,38256.46,Late,1
BRW-03229,59,Employed,30285.8,493,413565.58,10.69,12,255,5,0.19,1,WhatsApp,West,66,36491.84,27499.53,94080.27,Defaulted,0
BRW-03230,33,Self-Employed,33437.8,495,61021.13,16.14,60,119,4,0.31,8,Phone,North,114,1488.46,1400.84,36942.28,Defaulted,1
BRW-03231,31,Retired,66504.38,699,238794.42,9.4,6,129,12,0.21,9,Phone,West,26,40897.32,46446.72,122694.47,Defaulted,0
BRW-03232,39,Retired,47871.76,356,105683.83,23.42,36,69,11,0.31,6,WhatsApp,North,89,4114.16,605.67,35733.71,Late,0
BRW-03233,31,Employed,54932.53,512,89536.73,15.87,60,10,9,0.52,8,Email,North,49,2171.18,499.31,89506.37,Late,0
BRW-03234,33,Unemployed,22520.47,578,110798.76,13.77,36,50,12,0.2,4,WhatsApp,Central,19,3774.47,2570.74,26364.23,Late,1
BRW-03235,65,Employed,62913.22,679,251463.64,10.1,36,102,2,0.15,6,SMS,West,110,8125.84,9151.26,211967.06,Defaulted,0
BRW-03236,21,Employed,64516.53,416,126516.33,14.37,36,2,2,0.23,7,SMS,West,49,4346.8,2360.53,16723.55,Late,0
BRW-03237,60,Self-Employed,15024.83,750,57399.15,12.49,6,40,1,0.24,3,SMS,Central,112,9918.03,7545.0,49486.89,Late,0
BRW-03238,64,Employed,34420.25,709,402686.43,8.95,24,30,12,0.27,7,SMS,West,115,18387.39,6481.01,213139.37,Late,1
BRW-03239,39,Retired,52436.48,666,274512.49,23.46,36,14,6,0.02,6,WhatsApp,North,81,10692.23,10415.16,232064.93,Late,1
BRW-03240,32,Employed,54665.83,412,86858.29,11.87,12,28,8,0.04,2,WhatsApp,East,30,7711.97,5601.31,67095.46,Late,0
BRW-03241,28,Self-Employed,34822.58,463,241000.63,18.89,24,238,5,0.22,10,WhatsApp,Central,76,12135.63,5560.18,148304.77,Defaulted,1
BRW-03242,28,Retired,40417.51,303,43497.62,9.01,6,76,9,0.19,10,WhatsApp,Central,57,7441.3,4845.37,18895.8,Late,1
BRW-03243,65,Retired,36039.28,322,294410.63,22.57,48,21,0,0.47,7,WhatsApp,East,85,9367.07,7809.41,205781.56,Late,0
BRW-03244,32,Employed,46656.27,391,176749.36,17.25,6,55,5,0.35,3,Email,North,36,30957.97,7931.9,150112.04,Late,0
BRW-03245,53,Employed,62957.68,768,60728.98,18.34,48,16,10,0.19,1,Email,East,40,1794.72,735.36,33581.64,Late,1
BRW-03246,65,Self-Employed,33434.37,454,99985.49,20.4,12,56,7,0.28,8,Email,West,28,9281.26,2790.06,47331.24,Late,1
BRW-03247,46,Employed,60012.31,506,179394.33,17.5,48,134,7,0.44,7,WhatsApp,East,97,5222.95,6017.84,41010.38,Defaulted,1
BRW-03248,59,Retired,33274.92,380,405139.65,8.67,60,48,9,0.23,3,Phone,Central,46,8345.29,430.3,367308.94,Late,1
BRW-03249,48,Retired,32285.59,782,95140.29,14.59,36,78,12,0.7,2,WhatsApp,South,73,3279.0,222.08,32402.22,Late,0
BRW-03250,25,Employed,57278.92,706,63735.47,11.82,24,36,2,0.4,2,SMS,West,82,2994.9,1278.47,13458.95,Late,1
BRW-03251,28,Employed,58829.05,402,262810.11,15.53,60,44,12,0.49,5,WhatsApp,East,88,6325.59,4084.0,41944.31,Late,1
BRW-03252,45,Employed,57771.15,539,283761.51,14.17,24,70,0,0.34,1,SMS,East,32,13647.01,5386.16,220114.5,Late,0
BRW-03253,47,Retired,25263.04,564,54218.25,21.14,36,99,4,0.09,10,Email,North,87,2046.58,2104.54,38359.22,Defaulted,0
BRW-03254,43,Employed,38010.74,332,149397.39,11.58,24,64,5,0.15,2,SMS,West,58,7003.39,1423.51,31136.29,Late,1
BRW-03255,50,Employed,57344.83,334,138754.38,10.82,6,221,9,0.33,0,WhatsApp,North,76,23861.0,10440.41,80079.05,Defaulted,0
BRW-03256,65,Employed,45623.13,548,101248.59,23.31,36,102,8,0.08,9,Phone,Central,98,3935.68,2304.5,24039.05,Defaulted,0
BRW-03257,43,Self-Employed,28894.61,349,164662.68,23.17,36,89,1,0.15,4,SMS,Central,26,6388.65,1549.87,73310.28,Late,0
BRW-03258,40,Employed,51874.77,579,28183.17,23.89,24,111,0,0.25,2,Phone,North,70,1488.53,518.17,22675.66,Defaulted,0
BRW-03259,38,Employed,34277.89,451,329259.39,16.88,60,19,6,0.18,10,WhatsApp,West,69,8161.71,9278.98,100441.34,Late,1
BRW-03260,38,Retired,71917.87,850,494358.7,9.37,48,33,1,0.2,6,WhatsApp,North,87,12389.17,7734.22,61766.87,Late,0
BRW-03261,22,Retired,68172.62,836,320682.92,22.02,12,49,10,0.63,8,SMS,North,50,30017.21,31325.96,87868.2,Late,1
BRW-03262,24,Unemployed,54061.46,529,186927.46,9.89,48,37,1,0.16,4,SMS,West,110,4731.09,1529.28,86069.89,Late,1
BRW-03263,50,Employed,65415.1,587,337276.05,10.07,6,112,2,0.41,1,Email,Central,79,57875.19,42529.2,107089.9,Defaulted,1
BRW-03264,53,Employed,45971.87,694,290042.8,10.69,36,1,3,0.48,1,Phone,South,32,9453.11,8658.04,217532.2,Late,0
BRW-03265,56,Self-Employed,56481.56,752,424911.39,18.28,36,14,12,0.23,3,SMS,North,58,15421.31,7801.7,344289.31,Late,1
BRW-03266,38,Employed,67165.8,332,314718.53,9.27,6,126,6,0.38,9,WhatsApp,North,64,53880.38,40391.74,99593.58,Defaulted,0
BRW-03267,57,Retired,48682.48,662,320697.41,20.34,12,3,0,0.16,8,SMS,East,77,29759.86,30827.15,109601.64,Late,1
BRW-03268,39,Self-Employed,41172.19,410,118615.45,8.46,36,15,12,0.56,10,WhatsApp,West,105,3742.2,632.22,71651.48,Late,0
BRW-03269,48,Employed,19430.67,420,213657.35,9.32,48,25,5,0.41,1,Email,East,28,5349.4,2277.19,166068.15,Late,1
BRW-03270,60,Retired,43753.0,315,178763.87,14.67,6,82,10,0.22,4,Phone,Central,115,31081.7,30729.99,172226.85,Late,1
BRW-03271,40,Retired,57351.35,822,15598.34,13.76,36,49,6,0.02,6,Phone,East,97,531.3,147.21,5779.13,Late,0
BRW-03272,53,Employed,59184.5,397,163507.56,23.83,48,182,2,0.39,9,Email,West,72,5315.29,3547.09,150421.07,Defaulted,1
BRW-03273,32,Self-Employed,52565.48,415,248170.44,23.45,6,15,2,0.12,3,SMS,North,80,44236.32,23251.44,65413.74,Late,0
BRW-03274,35,Employed,36880.51,770,303925.83,10.63,6,122,1,0.22,6,Phone,North,119,52236.34,41678.15,41623.85,Defaulted,1
BRW-03275,61,Employed,15347.68,738,467938.78,23.12,6,19,4,0.39,6,Email,South,39,83332.52,66799.88,380548.48,Late,0
BRW-03276,59,Employed,37571.77,580,127165.74,18.92,12,16,6,0.23,1,Email,Central,96,11714.3,8131.8,67493.57,Late,1
BRW-03277,22,Self-Employed,40434.83,648,84690.21,14.25,6,41,10,0.38,1,Email,North,80,14707.46,16709.68,14327.07,Late,0
BRW-03278,49,Retired,40306.07,531,436028.39,19.7,60,4,11,0.26,1,Email,East,45,11479.42,2415.17,71506.68,Late,1
BRW-03279,61,Self-Employed,54278.35,410,471505.27,22.35,24,29,2,0.2,8,Email,South,13,24542.39,24594.04,52929.61,Late,1
BRW-03280,30,Employed,74785.15,651,249097.58,10.47,24,26,6,0.04,0,WhatsApp,South,20,11548.7,6782.57,93584.11,Late,1
BRW-03281,22,Self-Employed,46852.94,311,66456.12,10.73,6,10,7,0.45,5,SMS,Central,58,11425.22,9073.62,50628.07,Late,0
BRW-03282,31,Employed,41749.02,787,247840.27,14.24,36,117,12,0.33,6,Phone,South,19,8499.51,2792.06,173186.44,Defaulted,1
BRW-03283,33,Unemployed,41111.67,832,63627.23,10.29,24,29,2,0.59,8,Email,West,75,2944.6,334.32,63608.21,Late,1
BRW-03284,30,Employed,46865.77,584,442760.93,13.45,48,233,10,0.05,2,WhatsApp,East,91,11977.29,11177.77,280948.8,Defaulted,0
BRW-03285,34,Employed,32575.59,844,356993.55,18.15,48,136,0,0.13,8,SMS,South,80,10514.69,3176.49,71193.45,Defaulted,0
BRW-03286,38,Employed,46802.98,691,128157.14,20.91,36,12,2,0.26,6,SMS,North,9,4822.41,2258.58,125677.35,Late,1
BRW-03287,29,Unemployed,51762.19,469,444478.44,12.48,48,42,12,0.2,4,WhatsApp,East,77,11809.85,673.51,321657.65,Late,0
BRW-03288,59,Employed,48145.29,376,322571.85,12.15,60,55,5,0.19,4,Email,Central,19,7199.91,5617.69,140845.26,Late,1
BRW-03289,48,Unemployed,51863.13,596,477099.03,20.37,36,101,0,0.12,6,Phone,South,94,17820.78,14701.05,153766.79,Defaulted,0
BRW-03290,23,Employed,51506.21,629,490435.13,13.79,48,128,8,0.29,9,Email,East,55,13350.26,14444.87,147106.03,Defaulted,1
BRW-03291,40,Employed,18421.55,362,11608.08,21.0,6,58,2,0.35,5,WhatsApp,North,119,2054.89,2197.14,11150.84,Late,1
BRW-03292,26,Employed,54553.05,569,68904.96,23.89,48,2,2,0.22,7,Email,South,106,2242.24,1897.3,32900.66,Late,0
BRW-03293,47,Retired,34934.78,515,277991.94,23.66,6,39,11,0.53,9,Phone,Central,39,49581.29,19165.89,149594.7,Late,0
BRW-03294,22,Retired,28562.41,489,478367.91,18.43,48,128,6,0.39,9,WhatsApp,Central,17,14159.77,6365.55,408106.17,Defaulted,1
BRW-03295,49,Employed,28433.22,374,497174.48,13.69,48,74,6,0.17,8,Email,Central,62,13508.84,6187.62,481005.24,Late,1
BRW-03296,58,Employed,51503.12,809,288029.89,8.58,48,121,12,0.18,5,SMS,South,94,7110.33,1106.07,29941.86,Defaulted,1
BRW-03297,23,Employed,41661.38,392,95162.73,19.68,6,66,5,0.19,2,WhatsApp,South,93,16783.18,19078.19,94327.1,Late,0
BRW-03298,36,Self-Employed,19770.47,352,89894.51,23.64,48,2,6,0.33,8,SMS,South,60,2912.86,2859.84,15094.67,Late,0
BRW-03299,50,Employed,52170.57,795,384290.3,8.62,48,202,4,0.25,1,Phone,North,42,9493.89,1655.01,327857.84,Defaulted,0
BRW-03300,60,Retired,23405.88,393,300049.46,7.6,60,148,7,0.25,4,Phone,Central,2,6026.64,6844.8,286633.26,Defaulted,0
BRW-03301,22,Retired,47097.32,528,278899.21,21.22,12,8,9,0.4,9,Email,East,50,25998.81,26307.39,168734.65,Late,1
BRW-03302,37,Employed,48577.48,549,238224.81,9.19,6,7,1,0.55,3,SMS,East,112,40775.14,44959.65,142111.14,Late,1
BRW-03303,61,Employed,58283.66,690,365315.97,8.85,60,46,4,0.55,1,SMS,South,67,7556.79,2590.27,256492.91,Late,0
BRW-03304,32,Unemployed,71725.27,481,430446.55,22.52,24,84,10,0.22,5,Email,Central,20,22441.46,9036.82,179732.24,Late,1
BRW-03305,55,Unemployed,24529.86,566,158449.46,8.81,36,28,8,0.35,9,Phone,Central,1,5024.65,2833.45,39489.26,Late,0
BRW-03306,63,Employed,44212.89,580,118249.71,9.38,12,8,3,0.41,6,SMS,South,5,10361.96,2787.79,18893.18,Late,1
BRW-03307,21,Employed,40854.97,382,338397.59,16.9,60,42,7,0.19,1,SMS,North,97,8391.87,4686.92,302186.02,Late,0
BRW-03308,65,Employed,51506.25,485,458218.89,19.99,60,24,2,0.43,2,Email,East,39,12137.45,134.02,271538.13,Late,1
BRW-03309,35,Employed,48235.03,830,180597.15,14.09,48,25,5,0.33,4,Phone,East,87,4943.24,5205.45,130872.17,Late,1
BRW-03310,46,Employed,39711.81,647,143499.63,14.44,24,61,7,0.36,8,Email,West,18,6919.7,1347.63,57234.39,Late,1
BRW-03311,57,Employed,38386.47,722,120796.17,17.94,24,128,8,0.48,6,SMS,South,68,6027.14,3622.42,99814.8,Defaulted,1
BRW-03312,41,Self-Employed,28253.24,753,134700.54,15.84,48,48,12,0.53,2,Email,East,105,3806.42,4242.6,55891.18,Late,0
BRW-03313,51,Employed,59817.92,566,76117.34,7.81,60,69,6,0.25,9,Email,East,97,1536.47,1513.7,9650.54,Late,0
BRW-03314,45,Employed,51888.06,806,302421.33,9.37,60,64,5,0.34,3,Phone,North,90,6332.22,5897.51,121940.51,Late,1
BRW-03315,43,Employed,58766.52,441,147604.77,17.1,48,47,10,0.41,6,Email,South,22,4266.78,3099.96,127721.42,Late,1
BRW-03316,44,Unemployed,40344.06,615,311322.74,20.6,12,22,5,0.28,10,WhatsApp,South,30,28928.7,15144.99,276547.87,Late,1
BRW-03317,58,Unemployed,35147.47,531,50685.85,20.09,6,28,11,0.1,0,WhatsApp,East,90,8949.49,4790.17,47707.89,Late,1
BRW-03318,48,Employed,28825.27,596,66573.83,19.71,12,22,5,0.22,3,WhatsApp,East,1,6157.8,642.62,36584.36,Late,0
BRW-03319,41,Employed,50383.76,321,272709.54,20.23,6,148,9,0.12,0,SMS,Central,70,48170.78,3744.95,262055.85,Defaulted,1
BRW-03320,63,Retired,29403.1,683,260650.16,8.23,24,104,8,0.15,4,SMS,West,81,11815.86,11959.14,143164.88,Defaulted,1
BRW-03321,38,Employed,72729.95,425,143039.86,22.27,36,51,2,0.24,1,Phone,East,95,5482.76,2688.65,34118.43,Late,1
BRW-03322,56,Employed,25385.36,402,415294.12,22.17,48,144,3,0.36,8,Email,South,112,13122.65,850.6,229173.11,Defaulted,0
BRW-03323,55,Employed,49104.9,409,101653.11,16.28,12,129,2,0.27,2,Phone,Central,51,9236.55,7349.2,89632.91,Defaulted,0
BRW-03324,65,Employed,68502.82,771,186723.95,11.6,24,155,12,0.3,4,Email,North,68,8754.91,7178.7,150708.8,Defaulted,1
BRW-03325,29,Employed,53986.35,364,282200.74,17.27,12,15,8,0.34,7,Phone,South,74,25774.22,7034.52,138461.19,Late,0
BRW-03326,58,Retired,47635.11,771,434933.44,16.71,60,75,12,0.13,7,Email,Central,61,10741.51,5294.1,126691.33,Late,1
BRW-03327,50,Self-Employed,30472.75,375,215089.98,11.18,6,56,4,0.56,8,WhatsApp,South,48,37026.32,25478.14,134002.7,Late,0
BRW-03328,64,Employed,24273.46,318,205314.47,17.45,48,79,9,0.13,2,Phone,South,53,5972.27,4273.39,192606.09,Late,1
BRW-03329,54,Retired,56550.75,683,293973.34,20.66,60,18,12,0.05,2,Email,South,103,7896.84,4843.44,76357.52,Late,0
BRW-03330,52,Employed,67592.21,489,165180.75,20.8,6,70,7,0.52,3,WhatsApp,East,34,29224.2,12772.02,139468.09,Late,1
BRW-03331,23,Employed,38417.25,659,357494.89,8.49,60,31,11,0.19,5,SMS,East,86,7332.83,605.57,83150.5,Late,1
BRW-03332,23,Self-Employed,27914.08,751,131861.01,10.75,6,107,7,0.26,6,Email,West,116,22671.02,606.23,122319.65,Defaulted,1
BRW-03333,48,Self-Employed,8127.46,378,413366.04,18.53,6,94,8,0.28,0,Email,North,86,72665.33,40070.69,299248.31,Defaulted,1
BRW-03334,64,Employed,30288.53,471,143453.17,21.69,60,14,9,0.15,1,Email,North,7,3936.78,958.73,28441.49,Late,1
BRW-03335,35,Employed,43295.15,511,496423.57,16.1,24,12,6,0.17,2,Phone,East,39,24330.17,27400.31,140081.96,Late,1
BRW-03336,61,Self-Employed,68986.85,744,165066.61,19.17,48,75,2,0.16,0,SMS,South,37,4950.33,3804.33,154210.1,Late,1
BRW-03337,43,Self-Employed,55097.01,448,440624.81,7.85,36,47,4,0.38,2,Phone,South,63,13777.11,9679.93,245344.21,Late,1
BRW-03338,60,Self-Employed,49576.28,309,204704.42,17.54,12,48,2,0.07,3,SMS,Central,55,18722.51,9134.01,104018.86,Late,1
BRW-03339,31,Employed,38998.21,841,130566.87,23.37,6,83,1,0.19,10,Phone,Central,15,23268.27,9200.98,19904.23,Late,1
BRW-03340,52,Employed,36252.51,354,120819.99,18.41,48,114,2,0.17,5,Email,Central,83,3575.02,771.38,21220.32,Defaulted,0
BRW-03341,56,Employed,66084.71,479,426593.73,22.72,12,16,11,0.31,4,Email,North,74,40074.75,2892.26,308207.03,Late,0
BRW-03342,53,Employed,48011.08,680,161288.96,16.84,48,48,9,0.18,10,Phone,North,101,4640.66,3533.39,128908.67,Late,1
BRW-03343,44,Retired,13460.99,721,175895.87,21.42,60,105,8,0.44,5,Email,Central,101,4800.23,4488.41,154842.16,Defaulted,0
BRW-03344,59,Employed,34896.91,750,106526.6,9.55,12,122,8,0.08,8,Phone,Central,62,9343.1,9616.99,58859.02,Defaulted,1
BRW-03345,54,Employed,32126.76,392,481049.11,9.54,48,20,7,0.01,0,Phone,Central,114,12094.65,10512.3,190358.95,Late,0
BRW-03346,48,Unemployed,36806.04,819,129924.53,9.48,36,6,6,0.3,2,SMS,North,68,4160.65,4478.28,86136.11,Late,1
BRW-03347,57,Employed,53443.66,712,131247.37,15.57,48,15,0,0.25,7,Email,East,110,3690.75,4352.75,86228.49,Late,1
BRW-03348,27,Employed,43388.33,693,472509.97,12.95,48,172,8,0.3,8,Email,South,50,12664.54,14614.9,61993.19,Defaulted,0
BRW-03349,24,Unemployed,43847.02,630,451440.44,19.37,6,37,9,0.26,10,Email,East,41,79547.54,56532.55,426576.24,Late,0
BRW-03350,57,Unemployed,64702.1,732,131966.33,22.39,6,32,1,0.01,1,Phone,North,61,23452.84,6309.75,89513.32,Late,1
BRW-03351,21,Self-Employed,34553.08,462,433715.53,17.72,6,0,5,0.27,9,SMS,North,25,76067.53,9708.23,45896.52,Current,0
BRW-03352,21,Employed,72962.99,339,132413.37,11.02,60,3,9,0.37,4,Email,Central,28,2880.31,3435.37,127602.9,Late,0
BRW-03353,40,Self-Employed,34930.39,384,51387.44,22.86,48,65,4,0.28,2,WhatsApp,East,113,1643.1,608.06,49197.61,Late,1
BRW-03354,39,Unemployed,46337.97,390,411977.06,16.21,36,53,5,0.33,9,Phone,North,108,14526.64,592.18,391925.22,Late,0
BRW-03355,49,Employed,40781.95,783,388063.5,19.38,12,51,7,0.25,1,Email,West,82,35833.02,16814.84,349260.61,Late,0
BRW-03356,30,Employed,46851.29,684,154386.89,22.19,6,6,7,0.08,10,SMS,East,112,27421.91,24617.19,41093.53,Late,1
BRW-03357,38,Unemployed,51668.88,492,54168.1,23.83,24,25,9,0.43,10,Phone,East,120,2859.33,3056.51,53055.25,Late,1
BRW-03358,48,Employed,51507.53,552,111155.05,15.85,48,99,1,0.4,8,Phone,North,35,3141.63,1800.39,87338.88,Defaulted,0
BRW-03359,55,Unemployed,33703.24,543,387817.72,20.83,36,11,6,0.04,4,Phone,South,83,14577.23,5143.35,262429.01,Late,0
BRW-03360,63,Employed,28156.28,569,482726.43,16.85,36,127,1,0.54,8,Phone,North,106,17174.5,16042.44,457819.46,Defaulted,1
BRW-03361,51,Employed,82547.58,318,136911.02,15.53,6,7,0,0.13,0,WhatsApp,East,118,23863.16,14425.81,60648.64,Late,1
BRW-03362,47,Employed,37740.23,339,410946.81,16.37,60,11,11,0.4,3,SMS,West,53,10074.4,1040.04,385563.49,Late,1
BRW-03363,31,Unemployed,55488.19,815,121687.0,15.49,6,38,7,0.17,0,Phone,East,84,21207.25,22592.08,78502.24,Late,1
BRW-03364,58,Employed,20885.38,332,343004.19,14.45,60,171,8,0.36,4,Phone,North,39,8061.35,6344.03,213131.7,Defaulted,0
BRW-03365,25,Self-Employed,40805.81,749,50970.6,19.44,24,23,6,0.56,10,Phone,Central,97,2580.27,113.98,34729.14,Late,1
BRW-03366,28,Self-Employed,43092.01,838,296794.86,11.62,24,64,3,0.48,4,SMS,South,59,13918.55,151.27,231127.31,Late,1
BRW-03367,54,Self-Employed,52092.23,618,141903.05,17.67,6,53,6,0.06,6,Email,East,65,24884.24,2619.46,71012.27,Late,1
BRW-03368,32,Retired,8000.0,423,463664.51,19.26,12,9,3,0.28,6,WhatsApp,West,111,42787.29,42203.09,455570.72,Late,0
BRW-03369,58,Self-Employed,47492.11,671,151977.94,22.22,6,17,6,0.39,7,WhatsApp,West,1,26996.32,15592.24,27305.41,Late,1
BRW-03370,21,Employed,27753.88,650,205235.94,12.98,6,157,3,0.34,5,WhatsApp,West,120,35512.58,14288.89,189318.17,Defaulted,1
BRW-03371,51,Retired,49865.19,622,421932.76,21.7,36,12,8,0.4,9,Email,South,105,16048.39,4800.91,291842.79,Late,1
BRW-03372,24,Self-Employed,29455.06,787,224754.55,23.1,6,70,4,0.11,2,SMS,East,110,40022.99,24343.17,206532.54,Late,1
BRW-03373,65,Employed,32167.76,750,126822.0,18.2,6,196,6,0.55,8,SMS,Central,45,22273.1,2219.48,54772.4,Defaulted,1
BRW-03374,25,Employed,40895.59,652,278296.72,20.23,6,7,10,0.29,4,WhatsApp,North,19,49157.69,36407.0,235466.54,Late,0
BRW-03375,50,Unemployed,29215.06,415,421595.69,14.19,12,30,7,0.23,8,WhatsApp,East,48,37891.56,17302.53,275887.71,Late,1
BRW-03376,44,Employed,37866.98,312,222257.03,23.21,36,15,4,0.33,4,Phone,East,49,8627.85,8887.79,188473.51,Late,0
BRW-03377,23,Self-Employed,27099.36,619,75115.36,18.57,48,14,0,0.05,2,SMS,Central,73,2228.95,2017.9,29484.29,Late,0
BRW-03378,31,Employed,17502.44,464,197712.59,12.62,48,7,3,0.2,6,Email,South,14,5266.92,116.08,182997.05,Late,0
BRW-03379,65,Employed,60269.36,384,477692.82,14.17,48,62,2,0.12,8,Email,North,67,13094.43,2616.24,445122.19,Late,0
BRW-03380,24,Self-Employed,25559.27,547,45290.59,17.69,48,81,12,0.31,0,Email,North,30,1323.09,752.63,23883.58,Late,0
BRW-03381,46,Employed,42319.79,731,210138.13,11.36,36,67,6,0.53,2,SMS,North,105,6915.53,5466.15,96723.09,Late,1
BRW-03382,47,Employed,56293.37,778,327534.11,19.94,6,153,5,0.31,6,WhatsApp,East,116,57807.42,49607.5,202309.53,Defaulted,1
BRW-03383,63,Self-Employed,35775.84,667,48473.69,11.21,48,9,5,0.31,8,WhatsApp,Central,65,1257.78,1231.99,13580.68,Late,1
BRW-03384,47,Employed,32622.51,656,179026.75,17.26,6,23,1,0.4,3,SMS,Central,69,31357.75,1852.06,97853.99,Late,0
BRW-03385,62,Self-Employed,48393.57,707,470883.39,19.0,48,25,5,0.02,4,WhatsApp,South,87,14079.47,312.28,427156.55,Late,1
BRW-03386,26,Unemployed,61769.01,644,25011.49,21.69,12,15,7,0.09,7,Phone,Central,6,2337.2,1684.2,10721.39,Late,0
BRW-03387,35,Unemployed,27460.27,478,378353.52,19.61,6,9,4,0.72,3,Phone,Central,84,66714.34,57947.56,288473.34,Late,1
BRW-03388,50,Employed,42747.78,724,422273.73,20.68,36,39,8,0.18,1,Phone,North,46,15839.9,14953.43,279042.9,Late,1
BRW-03389,62,Employed,19012.58,840,145759.76,22.56,60,107,10,0.28,6,Phone,South,42,4072.27,760.94,48866.12,Defaulted,1
