borrower_id,default_probability,repayment_probability,risk_tier,priority_score
BRW-14065,0.17,0.83,Low Risk,0.0
BRW-14066,0.1375,0.8625,Low Risk,0.0
BRW-14067,0.2639,0.7361,Low Risk,65.85
BRW-14068,0.1043,0.8957,Low Risk,2.87
BRW-14069,0.0656,0.9344,Low Risk,0.0
BRW-14070,0.1659,0.8341,Low Risk,0.0
BRW-14071,0.1131,0.8869,Low Risk,0.0
BRW-14072,0.4885,0.5115,Medium Risk,44.22
BRW-14073,0.1716,0.8284,Low Risk,0.0
BRW-14074,0.1687,0.8313,Low Risk,7.4
BRW-14075,0.3854,0.6146,Medium Risk,65.56
BRW-14076,0.1195,0.8805,Low Risk,20.49
BRW-14077,0.0973,0.9027,Low Risk,16.72
BRW-14078,0.0787,0.9213,Low Risk,22.99
BRW-14079,0.0876,0.9124,Low Risk,0.0
BRW-14080,0.1147,0.8853,Low Risk,0.0
BRW-14081,0.3653,0.6347,Medium Risk,14.47
BRW-14082,0.8463,0.1537,Very High Risk,92.97
BRW-14083,0.2202,0.7798,Low Risk,0.0
BRW-14084,0.198,0.802,Low Risk,1.31
BRW-14085,0.8464,0.1536,Very High Risk,62.14
BRW-14086,0.2451,0.7549,Low Risk,59.01
BRW-14087,0.1912,0.8088,Low Risk,14.67
BRW-14088,0.1234,0.8766,Low Risk,0.0
BRW-14089,0.2226,0.7774,Low Risk,27.35
BRW-14090,0.0883,0.9117,Low Risk,11.25
BRW-14091,0.0952,0.9048,Low Risk,0.0
BRW-14092,0.2826,0.7174,Low Risk,34.92
BRW-14093,0.0955,0.9045,Low Risk,0.0
BRW-14094,0.0422,0.9578,Low Risk,2.09
BRW-14095,0.3012,0.6988,Medium Risk,21.7
BRW-14096,0.1372,0.8628,Low Risk,0.0
BRW-14097,0.7713,0.2287,High Risk,82.54
BRW-14098,0.1537,0.8463,Low Risk,0.0
BRW-14099,0.7779,0.2221,High Risk,82.47
BRW-14100,0.0756,0.9244,Low Risk,0.0
BRW-14101,0.1092,0.8908,Low Risk,0.0
BRW-14102,0.1169,0.8831,Low Risk,29.46
BRW-14103,0.0456,0.9544,Low Risk,0.0
BRW-14104,0.1348,0.8652,Low Risk,0.0
BRW-14105,0.1751,0.8249,Low Risk,0.0
BRW-14106,0.1086,0.8914,Low Risk,9.81
BRW-14107,0.1415,0.8585,Low Risk,0.0
BRW-14108,0.074,0.926,Low Risk,0.0
BRW-14109,0.1969,0.8031,Low Risk,28.73
BRW-14110,0.1075,0.8925,Low Risk,0.0
BRW-14111,0.2084,0.7916,Low Risk,13.28
BRW-14112,0.1148,0.8852,Low Risk,0.0
BRW-14113,0.0555,0.9445,Low Risk,0.0
BRW-14114,0.7608,0.2392,High Risk,30.15
BRW-14115,0.1601,0.8399,Low Risk,21.36
BRW-14116,0.2902,0.7098,Low Risk,0.0
BRW-14117,0.064,0.936,Low Risk,1.46
BRW-14118,0.1606,0.8394,Low Risk,15.58
BRW-14119,0.0567,0.9433,Low Risk,0.0
BRW-14120,0.0844,0.9156,Low Risk,21.81
BRW-14121,0.0904,0.9096,Low Risk,0.0
BRW-14122,0.1435,0.8565,Low Risk,26.94
BRW-14123,0.1561,0.8439,Low Risk,0.0
BRW-14124,0.0699,0.9301,Low Risk,11.08
BRW-14125,0.1479,0.8521,Low Risk,0.0
BRW-14126,0.0553,0.9447,Low Risk,0.0
BRW-14127,0.0404,0.9596,Low Risk,0.0
BRW-14128,0.2299,0.7701,Low Risk,0.0
BRW-14129,0.2741,0.7259,Low Risk,0.0
BRW-14130,0.0846,0.9154,Low Risk,0.0
BRW-14131,0.0434,0.9566,Low Risk,1.21
BRW-14132,0.152,0.848,Low Risk,21.42
BRW-14133,0.7264,0.2736,High Risk,81.43
BRW-14134,0.0464,0.9536,Low Risk,0.0
BRW-14135,0.083,0.917,Low Risk,0.0
BRW-14136,0.0307,0.9693,Low Risk,0.0
BRW-14137,0.2663,0.7337,Low Risk,0.0
BRW-14138,0.2037,0.7963,Low Risk,0.0
BRW-14139,0.163,0.837,Low Risk,18.64
BRW-14140,0.7403,0.2597,High Risk,37.74
BRW-14141,0.3055,0.6945,Medium Risk,15.25
BRW-14142,0.3377,0.6623,Medium Risk,22.07
BRW-14143,0.1283,0.8717,Low Risk,20.22
BRW-14144,0.712,0.288,High Risk,56.32
BRW-14145,0.8317,0.1683,Very High Risk,45.41
BRW-14146,0.0382,0.9618,Low Risk,0.0
BRW-14147,0.2087,0.7913,Low Risk,0.0
BRW-14148,0.0882,0.9118,Low Risk,19.75
BRW-14149,0.3409,0.6591,Medium Risk,72.79
BRW-14150,0.0698,0.9302,Low Risk,0.0
BRW-14151,0.4504,0.5496,Medium Risk,51.28
BRW-14152,0.402,0.598,Medium Risk,23.48
BRW-14153,0.0454,0.9546,Low Risk,0.0
BRW-14154,0.124,0.876,Low Risk,0.0
BRW-14155,0.0537,0.9463,Low Risk,0.0
BRW-14156,0.1691,0.8309,Low Risk,0.0
BRW-14157,0.0531,0.9469,Low Risk,0.0
BRW-14158,0.1983,0.8017,Low Risk,28.46
BRW-14159,0.2923,0.7077,Low Risk,0.0
BRW-14160,0.0661,0.9339,Low Risk,0.0
BRW-14161,0.2419,0.7581,Low Risk,0.0
BRW-14162,0.4776,0.5224,Medium Risk,31.28
BRW-14163,0.1872,0.8128,Low Risk,16.85
BRW-14164,0.1448,0.8552,Low Risk,24.78
BRW-14165,0.0559,0.9441,Low Risk,11.06
BRW-14166,0.1038,0.8962,Low Risk,20.29
BRW-14167,0.2017,0.7983,Low Risk,0.0
BRW-14168,0.171,0.829,Low Risk,0.0
BRW-14169,0.1718,0.8282,Low Risk,24.06
BRW-14170,0.1971,0.8029,Low Risk,6.54
BRW-14171,0.0606,0.9394,Low Risk,6.78
BRW-14172,0.2784,0.7216,Low Risk,11.71
BRW-14173,0.0511,0.9489,Low Risk,0.0
BRW-14174,0.1647,0.8353,Low Risk,0.0
BRW-14175,0.8406,0.1594,Very High Risk,44.18
BRW-14176,0.0407,0.9593,Low Risk,0.0
BRW-14177,0.7282,0.2718,High Risk,54.16
BRW-14178,0.164,0.836,Low Risk,0.0
BRW-14179,0.7479,0.2521,High Risk,14.35
BRW-14180,0.3198,0.6802,Medium Risk,14.12
BRW-14181,0.119,0.881,Low Risk,0.0
BRW-14182,0.1338,0.8662,Low Risk,22.52
BRW-14183,0.0769,0.9231,Low Risk,21.65
BRW-14184,0.0346,0.9654,Low Risk,0.0
BRW-14185,0.1185,0.8815,Low Risk,0.0
BRW-14186,0.1009,0.8991,Low Risk,0.0
BRW-14187,0.4086,0.5914,Medium Risk,38.69
BRW-14188,0.0756,0.9244,Low Risk,0.0
BRW-14189,0.1585,0.8415,Low Risk,10.96
BRW-14190,0.114,0.886,Low Risk,6.95
BRW-14191,0.156,0.844,Low Risk,7.93
BRW-14192,0.6695,0.3305,High Risk,18.38
BRW-14193,0.0822,0.9178,Low Risk,0.0
BRW-14194,0.179,0.821,Low Risk,25.16
BRW-14195,0.4574,0.5426,Medium Risk,33.17
BRW-14196,0.2323,0.7677,Low Risk,0.0
BRW-14197,0.0822,0.9178,Low Risk,0.0
BRW-14198,0.1181,0.8819,Low Risk,0.0
BRW-14199,0.1737,0.8263,Low Risk,9.26
BRW-14200,0.0664,0.9336,Low Risk,0.0
BRW-14201,0.2095,0.7905,Low Risk,17.86
BRW-14202,0.489,0.511,Medium Risk,43.04
BRW-14203,0.0999,0.9001,Low Risk,0.0
BRW-14204,0.0979,0.9021,Low Risk,20.59
BRW-14205,0.3479,0.6521,Medium Risk,3.39
BRW-14206,0.0958,0.9042,Low Risk,24.92
BRW-14207,0.235,0.765,Low Risk,17.15
BRW-14208,0.1141,0.8859,Low Risk,0.0
BRW-14209,0.0599,0.9401,Low Risk,0.0
BRW-14210,0.0352,0.9648,Low Risk,0.0
BRW-14211,0.1748,0.8252,Low Risk,24.31
BRW-14212,0.2578,0.7422,Low Risk,9.01
BRW-14213,0.1274,0.8726,Low Risk,16.84
BRW-14214,0.1667,0.8333,Low Risk,3.98
BRW-14215,0.1759,0.8241,Low Risk,0.0
BRW-14216,0.1324,0.8676,Low Risk,0.0
BRW-14217,0.6544,0.3456,High Risk,67.63
BRW-14218,0.0483,0.9517,Low Risk,2.38
BRW-14219,0.1212,0.8788,Low Risk,0.0
BRW-14220,0.2433,0.7567,Low Risk,0.0
BRW-14221,0.8187,0.1813,Very High Risk,80.13
BRW-14222,0.2204,0.7796,Low Risk,25.66
BRW-14223,0.1918,0.8082,Low Risk,48.21
BRW-14224,0.1307,0.8693,Low Risk,0.0
BRW-14225,0.1098,0.8902,Low Risk,0.0
BRW-14226,0.9277,0.0723,Very High Risk,40.73
BRW-14227,0.5619,0.4381,Medium Risk,76.19
BRW-14228,0.0822,0.9178,Low Risk,0.0
BRW-14229,0.1429,0.8571,Low Risk,0.0
BRW-14230,0.0746,0.9254,Low Risk,0.0
BRW-14231,0.1763,0.8237,Low Risk,28.37
BRW-14232,0.3284,0.6716,Medium Risk,58.22
BRW-14233,0.1257,0.8743,Low Risk,0.0
BRW-14234,0.3611,0.6389,Medium Risk,58.58
BRW-14235,0.0489,0.9511,Low Risk,0.0
BRW-14236,0.1842,0.8158,Low Risk,0.0
BRW-14237,0.0363,0.9637,Low Risk,0.0
BRW-14238,0.2499,0.7501,Low Risk,0.0
BRW-14239,0.0387,0.9613,Low Risk,0.0
BRW-14240,0.1174,0.8826,Low Risk,0.0
BRW-14241,0.045,0.955,Low Risk,0.0
BRW-14242,0.1195,0.8805,Low Risk,0.0
BRW-14243,0.0378,0.9622,Low Risk,0.0
BRW-14244,0.0431,0.9569,Low Risk,0.0
BRW-14245,0.9585,0.0415,Very High Risk,62.32
BRW-14246,0.0482,0.9518,Low Risk,0.05
BRW-14247,0.1523,0.8477,Low Risk,33.33
BRW-14248,0.1748,0.8252,Low Risk,0.0
BRW-14249,0.0662,0.9338,Low Risk,0.0
BRW-14250,0.0528,0.9472,Low Risk,0.0
BRW-14251,0.0712,0.9288,Low Risk,12.19
BRW-14252,0.6347,0.3653,High Risk,56.0
BRW-14253,0.1047,0.8953,Low Risk,0.0
BRW-14254,0.1225,0.8775,Low Risk,14.3
BRW-14255,0.3015,0.6985,Medium Risk,52.98
BRW-14256,0.0411,0.9589,Low Risk,0.0
BRW-14257,0.0931,0.9069,Low Risk,0.0
BRW-14258,0.083,0.917,Low Risk,6.24
BRW-14259,0.8887,0.1113,Very High Risk,45.53
BRW-14260,0.1717,0.8283,Low Risk,0.0
BRW-14261,0.0921,0.9079,Low Risk,0.0
BRW-14262,0.1844,0.8156,Low Risk,0.0
BRW-14263,0.2158,0.7842,Low Risk,0.0
BRW-14264,0.1043,0.8957,Low Risk,0.0
BRW-14265,0.1292,0.8708,Low Risk,13.99
BRW-14266,0.0464,0.9536,Low Risk,0.0
BRW-14267,0.0687,0.9313,Low Risk,20.57
BRW-14268,0.1628,0.8372,Low Risk,0.0
BRW-14269,0.1632,0.8368,Low Risk,11.32
BRW-14270,0.0506,0.9494,Low Risk,0.0
BRW-14271,0.2699,0.7301,Low Risk,0.0
BRW-14272,0.0419,0.9581,Low Risk,0.0
BRW-14273,0.5576,0.4424,Medium Risk,63.31
BRW-14274,0.2063,0.7937,Low Risk,27.02
BRW-14275,0.1023,0.8977,Low Risk,3.7
BRW-14276,0.0869,0.9131,Low Risk,4.34
BRW-14277,0.4061,0.5939,Medium Risk,38.85
BRW-14278,0.4132,0.5868,Medium Risk,72.8
BRW-14279,0.7599,0.2401,High Risk,69.84
BRW-14280,0.1531,0.8469,Low Risk,0.0
BRW-14281,0.812,0.188,Very High Risk,89.52
BRW-14282,0.1284,0.8716,Low Risk,26.84
BRW-14283,0.1309,0.8691,Low Risk,26.87
BRW-14284,0.0547,0.9453,Low Risk,0.0
BRW-14285,0.1528,0.8472,Low Risk,25.24
BRW-14286,0.0366,0.9634,Low Risk,0.0
BRW-14287,0.1018,0.8982,Low Risk,0.0
BRW-14288,0.0684,0.9316,Low Risk,0.0
BRW-14289,0.7279,0.2721,High Risk,61.95
BRW-14290,0.0471,0.9529,Low Risk,0.0
BRW-14291,0.1485,0.8515,Low Risk,9.77
BRW-14292,0.1029,0.8971,Low Risk,0.0
BRW-14293,0.3935,0.6065,Medium Risk,13.71
BRW-14294,0.3329,0.6671,Medium Risk,0.0
BRW-14295,0.7396,0.2604,High Risk,36.0
BRW-14296,0.1623,0.8377,Low Risk,0.0
BRW-14297,0.1536,0.8464,Low Risk,28.04
BRW-14298,0.1837,0.8163,Low Risk,27.51
BRW-14299,0.2987,0.7013,Low Risk,54.33
BRW-14300,0.2301,0.7699,Low Risk,24.78
BRW-14301,0.0641,0.9359,Low Risk,3.57
BRW-14302,0.1553,0.8447,Low Risk,17.21
BRW-14303,0.1168,0.8832,Low Risk,0.0
BRW-14304,0.281,0.719,Low Risk,51.34
BRW-14305,0.1346,0.8654,Low Risk,19.16
BRW-14306,0.2152,0.7848,Low Risk,0.0
BRW-14307,0.0595,0.9405,Low Risk,0.0
BRW-14308,0.0419,0.9581,Low Risk,0.0
BRW-14309,0.2453,0.7547,Low Risk,0.0
BRW-14310,0.1606,0.8394,Low Risk,8.37
BRW-14311,0.0635,0.9365,Low Risk,4.77
BRW-14312,0.271,0.729,Low Risk,0.0
BRW-14313,0.6029,0.3971,High Risk,0.7
BRW-14314,0.249,0.751,Low Risk,17.73
BRW-14315,0.8078,0.1922,Very High Risk,77.66
BRW-14316,0.1273,0.8727,Low Risk,20.91
BRW-14317,0.058,0.942,Low Risk,0.0
BRW-14318,0.0917,0.9083,Low Risk,0.0
BRW-14319,0.0891,0.9109,Low Risk,0.0
BRW-14320,0.075,0.925,Low Risk,14.9
BRW-14321,0.1918,0.8082,Low Risk,45.01
BRW-14322,0.0731,0.9269,Low Risk,0.0
BRW-14323,0.1115,0.8885,Low Risk,0.0
BRW-14324,0.0904,0.9096,Low Risk,0.0
BRW-14325,0.1041,0.8959,Low Risk,10.46
BRW-14326,0.0821,0.9179,Low Risk,0.0
BRW-14327,0.0954,0.9046,Low Risk,0.0
BRW-14328,0.4439,0.5561,Medium Risk,76.36
BRW-14329,0.4392,0.5608,Medium Risk,0.0
BRW-14330,0.2724,0.7276,Low Risk,11.51
BRW-14331,0.8131,0.1869,Very High Risk,41.86
BRW-14332,0.0616,0.9384,Low Risk,0.0
BRW-14333,0.0709,0.9291,Low Risk,8.68
BRW-14334,0.6005,0.3995,High Risk,28.16
BRW-14335,0.0719,0.9281,Low Risk,7.44
BRW-14336,0.0837,0.9163,Low Risk,0.0
BRW-14337,0.0395,0.9605,Low Risk,0.0
BRW-14338,0.1308,0.8692,Low Risk,0.0
BRW-14339,0.0809,0.9191,Low Risk,0.0
BRW-14340,0.3712,0.6288,Medium Risk,0.0
BRW-14341,0.7728,0.2272,High Risk,88.0
BRW-14342,0.1613,0.8387,Low Risk,0.0
BRW-14343,0.086,0.914,Low Risk,0.0
BRW-14344,0.0636,0.9364,Low Risk,0.29
BRW-14345,0.1136,0.8864,Low Risk,0.0
BRW-14346,0.5547,0.4453,Medium Risk,76.41
BRW-14347,0.0381,0.9619,Low Risk,0.0
BRW-14348,0.6952,0.3048,High Risk,64.09
BRW-14349,0.0937,0.9063,Low Risk,0.0
BRW-14350,0.4108,0.5892,Medium Risk,0.0
BRW-14351,0.1779,0.8221,Low Risk,23.93
BRW-14352,0.7391,0.2609,High Risk,32.27
BRW-14353,0.1616,0.8384,Low Risk,0.0
BRW-14354,0.1516,0.8484,Low Risk,13.09
BRW-14355,0.4359,0.5641,Medium Risk,65.16
BRW-14356,0.1206,0.8794,Low Risk,59.73
BRW-14357,0.1169,0.8831,Low Risk,20.9
BRW-14358,0.0967,0.9033,Low Risk,0.0
BRW-14359,0.0559,0.9441,Low Risk,9.19
BRW-14360,0.0556,0.9444,Low Risk,0.2
BRW-14361,0.1541,0.8459,Low Risk,44.19
BRW-14362,0.4252,0.5748,Medium Risk,65.61
BRW-14363,0.1986,0.8014,Low Risk,0.0
BRW-14364,0.2438,0.7562,Low Risk,1.64
BRW-14365,0.1598,0.8402,Low Risk,0.0
BRW-14366,0.7401,0.2599,High Risk,68.74
BRW-14367,0.3437,0.6563,Medium Risk,0.0
BRW-14368,0.8087,0.1913,Very High Risk,85.62
BRW-14369,0.1456,0.8544,Low Risk,0.0
BRW-14370,0.0755,0.9245,Low Risk,0.0
BRW-14371,0.0615,0.9385,Low Risk,0.0
BRW-14372,0.1783,0.8217,Low Risk,63.52
BRW-14373,0.1519,0.8481,Low Risk,22.89
BRW-14374,0.1476,0.8524,Low Risk,0.0
BRW-14375,0.2005,0.7995,Low Risk,34.86
BRW-14376,0.1368,0.8632,Low Risk,0.0
BRW-14377,0.5622,0.4378,Medium Risk,68.71
BRW-14378,0.0474,0.9526,Low Risk,1.76
BRW-14379,0.828,0.172,Very High Risk,90.81
BRW-14380,0.0563,0.9437,Low Risk,0.0
BRW-14381,0.1133,0.8867,Low Risk,0.0
BRW-14382,0.0366,0.9634,Low Risk,0.0
BRW-14383,0.1669,0.8331,Low Risk,0.0
BRW-14384,0.1566,0.8434,Low Risk,27.19
BRW-14385,0.0552,0.9448,Low Risk,0.0
BRW-14386,0.3695,0.6305,Medium Risk,67.45
BRW-14387,0.0783,0.9217,Low Risk,0.0
BRW-14388,0.1052,0.8948,Low Risk,0.0
BRW-14389,0.1621,0.8379,Low Risk,7.57
BRW-14390,0.1009,0.8991,Low Risk,23.98
BRW-14391,0.0518,0.9482,Low Risk,0.0
BRW-14392,0.0894,0.9106,Low Risk,0.0
BRW-14393,0.8751,0.1249,Very High Risk,47.39
BRW-14394,0.5832,0.4168,Medium Risk,54.1
BRW-14395,0.0471,0.9529,Low Risk,0.0
BRW-14396,0.0877,0.9123,Low Risk,0.0
BRW-14397,0.1325,0.8675,Low Risk,0.0
BRW-14398,0.8116,0.1884,Very High Risk,46.19
BRW-14399,0.0548,0.9452,Low Risk,0.0
BRW-14400,0.0439,0.9561,Low Risk,0.0
BRW-14401,0.0631,0.9369,Low Risk,0.0
BRW-14402,0.362,0.638,Medium Risk,5.42
BRW-14403,0.2312,0.7688,Low Risk,0.0
BRW-14404,0.0507,0.9493,Low Risk,1.51
BRW-14405,0.0857,0.9143,Low Risk,0.0
BRW-14406,0.1446,0.8554,Low Risk,0.0
BRW-14407,0.1245,0.8755,Low Risk,4.36
BRW-14408,0.7698,0.2302,High Risk,55.71
BRW-14409,0.1533,0.8467,Low Risk,24.87
BRW-14410,0.114,0.886,Low Risk,0.0
BRW-14411,0.7616,0.2384,High Risk,79.13
BRW-14412,0.0719,0.9281,Low Risk,0.0
BRW-14413,0.1333,0.8667,Low Risk,0.0
BRW-14414,0.2442,0.7558,Low Risk,0.0
BRW-14415,0.6319,0.3681,High Risk,70.35
BRW-14416,0.0647,0.9353,Low Risk,1.23
BRW-14417,0.2109,0.7891,Low Risk,6.53
BRW-14418,0.0815,0.9185,Low Risk,0.0
BRW-14419,0.759,0.241,High Risk,88.7
BRW-14420,0.7182,0.2818,High Risk,19.97
BRW-14421,0.2019,0.7981,Low Risk,0.0
BRW-14422,0.1989,0.8011,Low Risk,0.0
BRW-14423,0.1076,0.8924,Low Risk,0.0
BRW-14424,0.2466,0.7534,Low Risk,23.4
BRW-14425,0.2046,0.7954,Low Risk,29.91
BRW-14426,0.0661,0.9339,Low Risk,0.0
BRW-14427,0.1141,0.8859,Low Risk,0.0
BRW-14428,0.3288,0.6712,Medium Risk,0.0
BRW-14429,0.8678,0.1322,Very High Risk,38.42
BRW-14430,0.0705,0.9295,Low Risk,16.83
BRW-14431,0.2163,0.7837,Low Risk,0.0
BRW-14432,0.0667,0.9333,Low Risk,19.26
BRW-14433,0.1141,0.8859,Low Risk,22.05
BRW-14434,0.1798,0.8202,Low Risk,18.8
BRW-14435,0.465,0.535,Medium Risk,63.66
BRW-14436,0.0341,0.9659,Low Risk,0.0
BRW-14437,0.1265,0.8735,Low Risk,17.12
BRW-14438,0.1597,0.8403,Low Risk,0.37
BRW-14439,0.1458,0.8542,Low Risk,0.0
BRW-14440,0.7263,0.2737,High Risk,81.22
BRW-14441,0.1467,0.8533,Low Risk,0.0
BRW-14442,0.1492,0.8508,Low Risk,26.89
BRW-14443,0.2153,0.7847,Low Risk,0.0
BRW-14444,0.0933,0.9067,Low Risk,0.0
BRW-14445,0.1449,0.8551,Low Risk,21.61
BRW-14446,0.4716,0.5284,Medium Risk,67.44
BRW-14447,0.6871,0.3129,High Risk,80.37
BRW-14448,0.0936,0.9064,Low Risk,15.44
BRW-14449,0.0635,0.9365,Low Risk,2.91
BRW-14450,0.043,0.957,Low Risk,0.0
BRW-14451,0.1293,0.8707,Low Risk,22.71
BRW-14452,0.1945,0.8055,Low Risk,0.0
BRW-14453,0.3239,0.6761,Medium Risk,35.32
BRW-14454,0.2092,0.7908,Low Risk,6.52
BRW-14455,0.2356,0.7644,Low Risk,0.0
BRW-14456,0.0639,0.9361,Low Risk,18.92
BRW-14457,0.0487,0.9513,Low Risk,0.0
BRW-14458,0.321,0.679,Medium Risk,29.07
BRW-14459,0.0796,0.9204,Low Risk,0.0
BRW-14460,0.0851,0.9149,Low Risk,22.7
BRW-14461,0.1969,0.8031,Low Risk,0.0
BRW-14462,0.1835,0.8165,Low Risk,0.0
BRW-14463,0.1805,0.8195,Low Risk,22.22
BRW-14464,0.088,0.912,Low Risk,0.0
BRW-14465,0.0514,0.9486,Low Risk,0.0
BRW-14466,0.2934,0.7066,Low Risk,1.8
BRW-14467,0.0471,0.9529,Low Risk,0.0
BRW-14468,0.6758,0.3242,High Risk,60.67
BRW-14469,0.1782,0.8218,Low Risk,20.5
BRW-14470,0.0652,0.9348,Low Risk,7.23
BRW-14471,0.7415,0.2585,High Risk,36.96
BRW-14472,0.7318,0.2682,High Risk,81.29
BRW-14473,0.1253,0.8747,Low Risk,0.0
BRW-14474,0.5023,0.4977,Medium Risk,61.31
BRW-14475,0.1262,0.8738,Low Risk,20.05
BRW-14476,0.0922,0.9078,Low Risk,0.0
BRW-14477,0.1292,0.8708,Low Risk,0.0
BRW-14478,0.0758,0.9242,Low Risk,0.0
BRW-14479,0.3232,0.6768,Medium Risk,50.66
BRW-14480,0.3752,0.6248,Medium Risk,0.0
BRW-14481,0.1652,0.8348,Low Risk,20.98
BRW-14482,0.1288,0.8712,Low Risk,0.0
BRW-14483,0.1853,0.8147,Low Risk,23.58
BRW-14484,0.4925,0.5075,Medium Risk,35.13
BRW-14485,0.0956,0.9044,Low Risk,20.91
BRW-14486,0.4096,0.5904,Medium Risk,36.21
BRW-14487,0.0521,0.9479,Low Risk,1.44
BRW-14488,0.1147,0.8853,Low Risk,21.47
BRW-14489,0.0716,0.9284,Low Risk,0.0
BRW-14490,0.3214,0.6786,Medium Risk,66.12
BRW-14491,0.1793,0.8207,Low Risk,0.0
BRW-14492,0.086,0.914,Low Risk,21.06
BRW-14493,0.0719,0.9281,Low Risk,18.76
BRW-14494,0.0889,0.9111,Low Risk,25.72
BRW-14495,0.0776,0.9224,Low Risk,25.24
BRW-14496,0.0487,0.9513,Low Risk,0.0
BRW-14497,0.1239,0.8761,Low Risk,6.21
BRW-14498,0.042,0.958,Low Risk,0.0
BRW-14499,0.0654,0.9346,Low Risk,0.0
BRW-14500,0.5529,0.4471,Medium Risk,73.26
BRW-14501,0.7415,0.2585,High Risk,83.4
BRW-14502,0.1927,0.8073,Low Risk,0.0
BRW-14503,0.0507,0.9493,Low Risk,0.0
BRW-14504,0.3511,0.6489,Medium Risk,7.14
BRW-14505,0.0662,0.9338,Low Risk,7.04
BRW-14506,0.5359,0.4641,Medium Risk,73.09
BRW-14507,0.2324,0.7676,Low Risk,30.87
BRW-14508,0.0654,0.9346,Low Risk,0.0
BRW-14509,0.1285,0.8715,Low Risk,0.0
BRW-14510,0.3584,0.6416,Medium Risk,67.99
BRW-14511,0.3655,0.6345,Medium Risk,33.45
BRW-14512,0.0744,0.9256,Low Risk,0.0
BRW-14513,0.2342,0.7658,Low Risk,1.8
BRW-14514,0.1285,0.8715,Low Risk,10.22
BRW-14515,0.212,0.788,Low Risk,28.9
BRW-14516,0.0372,0.9628,Low Risk,0.0
BRW-14517,0.083,0.917,Low Risk,11.09
BRW-14518,0.1153,0.8847,Low Risk,22.12
BRW-14519,0.8077,0.1923,Very High Risk,45.98
BRW-14520,0.3077,0.6923,Medium Risk,0.0
BRW-14521,0.0687,0.9313,Low Risk,12.19
BRW-14522,0.5394,0.4606,Medium Risk,15.04
BRW-14523,0.2039,0.7961,Low Risk,12.96
BRW-14524,0.0689,0.9311,Low Risk,0.0
BRW-14525,0.118,0.882,Low Risk,0.0
BRW-14526,0.084,0.916,Low Risk,25.52
BRW-14527,0.1115,0.8885,Low Risk,0.0
BRW-14528,0.1801,0.8199,Low Risk,6.35
BRW-14529,0.0666,0.9334,Low Risk,10.47
BRW-14530,0.1403,0.8597,Low Risk,21.9
BRW-14531,0.2028,0.7972,Low Risk,8.54
BRW-14532,0.1024,0.8976,Low Risk,0.0
BRW-14533,0.0861,0.9139,Low Risk,0.0
BRW-14534,0.1611,0.8389,Low Risk,8.56
BRW-14535,0.3376,0.6624,Medium Risk,14.63
BRW-14536,0.1579,0.8421,Low Risk,0.0
BRW-14537,0.2592,0.7408,Low Risk,0.0
BRW-14538,0.2019,0.7981,Low Risk,0.0
BRW-14539,0.1058,0.8942,Low Risk,24.11
BRW-14540,0.1546,0.8454,Low Risk,0.0
BRW-14541,0.0687,0.9313,Low Risk,0.0
BRW-14542,0.6492,0.3508,High Risk,85.19
BRW-14543,0.8264,0.1736,Very High Risk,83.58
BRW-14544,0.0909,0.9091,Low Risk,22.31
BRW-14545,0.1909,0.8091,Low Risk,29.25
BRW-14546,0.1395,0.8605,Low Risk,9.83
BRW-14547,0.7899,0.2101,High Risk,87.83
BRW-14548,0.0987,0.9013,Low Risk,0.0
BRW-14549,0.2511,0.7489,Low Risk,0.0
BRW-14550,0.2625,0.7375,Low Risk,0.0
BRW-14551,0.0979,0.9021,Low Risk,0.0
BRW-14552,0.61,0.39,High Risk,80.15
BRW-14553,0.2267,0.7733,Low Risk,0.0
BRW-14554,0.4683,0.5317,Medium Risk,34.73
BRW-14555,0.0508,0.9492,Low Risk,0.0
BRW-14556,0.0912,0.9088,Low Risk,22.91
BRW-14557,0.1165,0.8835,Low Risk,21.87
BRW-14558,0.19,0.81,Low Risk,33.39
BRW-14559,0.079,0.921,Low Risk,0.0
BRW-14560,0.0861,0.9139,Low Risk,0.0
BRW-14561,0.2105,0.7895,Low Risk,16.21
BRW-14562,0.2243,0.7757,Low Risk,0.0
BRW-14563,0.7544,0.2456,High Risk,51.16
BRW-14564,0.4751,0.5249,Medium Risk,19.94
BRW-14565,0.0764,0.9236,Low Risk,23.88
BRW-14566,0.0546,0.9454,Low Risk,0.0
BRW-14567,0.7696,0.2304,High Risk,82.34
BRW-14568,0.0507,0.9493,Low Risk,0.0
BRW-14569,0.4672,0.5328,Medium Risk,60.8
BRW-14570,0.8021,0.1979,Very High Risk,58.86
BRW-14571,0.033,0.967,Low Risk,0.0
BRW-14572,0.1645,0.8355,Low Risk,28.03
BRW-14573,0.1953,0.8047,Low Risk,23.62
BRW-14574,0.0722,0.9278,Low Risk,0.0
BRW-14575,0.209,0.791,Low Risk,0.0
BRW-14576,0.1343,0.8657,Low Risk,0.0
BRW-14577,0.2377,0.7623,Low Risk,60.83
BRW-14578,0.0462,0.9538,Low Risk,0.0
BRW-14579,0.1732,0.8268,Low Risk,0.0
BRW-14580,0.0855,0.9145,Low Risk,0.0
BRW-14581,0.0498,0.9502,Low Risk,0.0
BRW-14582,0.876,0.124,Very High Risk,46.93
BRW-14583,0.0592,0.9408,Low Risk,0.0
